"","Gene Symbol","Representative miRNA"
"1153293","CD27","hsa-miR-1301-3p"
"1153294","CD27","hsa-miR-5006-5p"
"1153295","CD27","hsa-miR-4443"
"1153296","CD27","hsa-miR-432-3p"
"1153297","CD27","hsa-miR-647"
"1153298","CD27","hsa-miR-6842-3p"
"1153299","CD27","hsa-miR-4674"
"1153300","CD27","hsa-miR-6803-5p"
"1153301","CD27","hsa-miR-676-3p"
"1153302","CD27","hsa-miR-7108-5p"
"1153303","CD27","hsa-miR-4474-3p"
"1153304","CD27","hsa-miR-6759-5p"
"1153305","CD27","hsa-miR-4646-3p"
"1153306","CD27","hsa-miR-2355-3p"
"1162218","CD3D","hsa-miR-3064-5p"
"1162219","CD3D","hsa-miR-489-3p"
"1162220","CD3D","hsa-miR-143-3p"
"1162221","CD3D","hsa-miR-338-3p"
"1162222","CD3D","hsa-miR-24-3p"
"1162223","CD3D","hsa-miR-199a-5p"
"1162224","CD3D","hsa-miR-375"
"1162225","CD3D","hsa-miR-503-5p"
"1162226","CD3D","hsa-miR-148a-3p"
"1162227","CD3D","hsa-miR-196a-5p"
"1162228","CD3D","hsa-miR-133a-3p.2"
"1162229","CD3D","hsa-miR-302a-3p"
"1162230","CD3D","hsa-miR-106a-5p"
"1162231","CD3D","hsa-miR-141-3p"
"1162232","CD3D","hsa-miR-490-3p"
"1162233","CD3D","hsa-miR-10a-5p"
"1162234","CD3D","hsa-miR-383-5p.2"
"1162235","CD3D","hsa-miR-15a-5p"
"1162236","CD3D","hsa-miR-130b-3p"
"1162237","CD3D","hsa-miR-187-3p"
"1162238","CD3D","hsa-miR-150-5p"
"1162239","CD3D","hsa-miR-146a-5p"
"1162240","CD3D","hsa-miR-219a-5p"
"1162241","CD3D","hsa-miR-122-5p"
"1162242","CD3D","hsa-miR-142-3p.1"
"1162243","CD3D","hsa-miR-19a-3p"
"1162244","CD3D","hsa-miR-208a-3p"
"1162245","CD3D","hsa-miR-499a-5p"
"1162246","CD3D","hsa-miR-142-3p.2"
"1162247","CD3D","hsa-miR-27a-3p"
"1162248","CD3D","hsa-miR-192-5p"
"1162249","CD3D","hsa-miR-455-3p.2"
"1162250","CD3D","hsa-miR-147b"
"1162251","CD3D","hsa-miR-218-5p"
"1162252","CD3D","hsa-miR-129-5p"
"1162253","CD3D","hsa-miR-548ac"
"1162254","CD3D","hsa-miR-548c-3p"
"1162255","CD3D","hsa-miR-548aa"
"1162256","CD3D","hsa-miR-548as-3p"
"1162257","CD3D","hsa-miR-548ay-3p"
"1162258","CD3D","hsa-miR-548e-5p"
"1162259","CD3D","hsa-miR-548n"
"1162260","CD3D","hsa-miR-548az-5p"
"1162261","CD3D","hsa-miR-4668-3p"
"1162262","CD3D","hsa-miR-3662"
"1162263","CD3D","hsa-miR-4282"
"1162264","CD3D","hsa-miR-7844-5p"
"1162265","CD3D","hsa-miR-548g-3p"
"1162266","CD3D","hsa-miR-3133"
"1162267","CD3D","hsa-miR-186-5p"
"1162268","CD3D","hsa-miR-548u"
"1162269","CD3D","hsa-miR-1276"
"1162270","CD3D","hsa-miR-583"
"1162271","CD3D","hsa-miR-6835-3p"
"1162272","CD3D","hsa-miR-548m"
"1162273","CD3D","hsa-miR-548a-5p"
"1162274","CD3D","hsa-miR-548av-5p"
"1162275","CD3D","hsa-miR-548l"
"1162276","CD3D","hsa-miR-3609"
"1162277","CD3D","hsa-miR-4796-3p"
"1162278","CD3D","hsa-miR-548at-5p"
"1162279","CD3D","hsa-miR-561-3p"
"1162280","CD3D","hsa-miR-605-5p"
"1162281","CD3D","hsa-miR-3646"
"1162282","CD3D","hsa-miR-1252-3p"
"1162283","CD3D","hsa-miR-4694-3p"
"1162284","CD3D","hsa-miR-522-3p"
"1162285","CD3D","hsa-miR-3606-3p"
"1162286","CD3D","hsa-miR-495-3p"
"1162287","CD3D","hsa-miR-7-1-3p"
"1162288","CD3D","hsa-miR-21-3p"
"1162289","CD3D","hsa-miR-4803"
"1162290","CD3D","hsa-miR-652-5p"
"1162291","CD3D","hsa-miR-6732-3p"
"1162292","CD3D","hsa-miR-708-3p"
"1162293","CD3D","hsa-miR-6750-3p"
"1162294","CD3D","hsa-miR-4511"
"1162295","CD3D","hsa-miR-6507-5p"
"1162296","CD3D","hsa-miR-3617-5p"
"1162297","CD3D","hsa-miR-3667-5p"
"1162298","CD3D","hsa-miR-548ao-3p"
"1162299","CD3D","hsa-miR-4432"
"1162300","CD3D","hsa-miR-4662a-3p"
"1162301","CD3D","hsa-miR-3156-5p"
"1162302","CD3D","hsa-miR-4662b"
"1162303","CD3D","hsa-miR-8080"
"1162304","CD3D","hsa-miR-4428"
"1162305","CD3D","hsa-miR-3714"
"1162306","CD3D","hsa-miR-562"
"1162307","CD3D","hsa-miR-3184-3p"
"1162308","CD3D","hsa-miR-519a-3p"
"1162309","CD3D","hsa-miR-1277-5p"
"1162310","CD3D","hsa-miR-34b-3p"
"1162311","CD3D","hsa-miR-34a-3p"
"1162312","CD3D","hsa-miR-5197-5p"
"1162313","CD3D","hsa-miR-8066"
"1162314","CD3D","hsa-miR-409-3p"
"1162315","CD3D","hsa-miR-944"
"1162316","CD3D","hsa-miR-5571-5p"
"1162317","CD3D","hsa-miR-590-3p"
"1162318","CD3D","hsa-miR-624-3p"
"1162319","CD3D","hsa-miR-338-5p"
"1162320","CD3D","hsa-miR-7849-3p"
"1162321","CD3D","hsa-miR-4731-3p"
"1162322","CD3D","hsa-miR-8485"
"1162323","CD3D","hsa-miR-362-3p"
"1162324","CD3D","hsa-miR-603"
"1162325","CD3D","hsa-miR-4643"
"1162326","CD3D","hsa-miR-6757-3p"
"1162327","CD3D","hsa-miR-4797-5p"
"1162328","CD3D","hsa-miR-3120-3p"
"1162329","CD3D","hsa-miR-4700-3p"
"1162330","CD3D","hsa-miR-4438"
"1162331","CD3D","hsa-miR-552-3p"
"1162332","CD3D","hsa-miR-634"
"1162333","CD3D","hsa-miR-1911-3p"
"1162334","CD3D","hsa-miR-6512-5p"
"1162335","CD3D","hsa-miR-1912"
"1162336","CD3D","hsa-miR-7851-3p"
"1162337","CD3D","hsa-miR-3200-3p"
"1162338","CD3D","hsa-miR-28-3p"
"1162339","CD3D","hsa-miR-4661-5p"
"1162340","CD3D","hsa-miR-3923"
"1162341","CD3D","hsa-miR-888-5p"
"1162342","CD3D","hsa-miR-3680-5p"
"1162343","CD3D","hsa-miR-512-5p"
"1162344","CD3D","hsa-miR-510-5p"
"1162345","CD3D","hsa-miR-3145-5p"
"1162346","CD3D","hsa-miR-508-5p"
"1162347","CD3D","hsa-miR-4714-5p"
"1162348","CD3D","hsa-miR-3664-5p"
"1162349","CD3D","hsa-miR-4418"
"1162350","CD3D","hsa-miR-3654"
"1162351","CD3D","hsa-miR-1243"
"1162352","CD3D","hsa-miR-1183"
"1162353","CD3D","hsa-miR-452-5p"
"1162354","CD3D","hsa-miR-5197-3p"
"1162355","CD3D","hsa-miR-3154"
"1162356","CD3D","hsa-miR-4524b-3p"
"1162357","CD3D","hsa-miR-483-5p"
"1162358","CD3D","hsa-miR-3925-5p"
"1162359","CD3D","hsa-miR-3123"
"1162360","CD3D","hsa-miR-3125"
"1162361","CD3D","hsa-miR-5586-3p"
"1162362","CD3D","hsa-miR-5694"
"1162363","CD3D","hsa-miR-451b"
"1162364","CD3D","hsa-miR-6871-3p"
"1162365","CD3D","hsa-miR-646"
"1162366","CD3D","hsa-miR-6165"
"1162367","CD3D","hsa-miR-4690-5p"
"1162368","CD3D","hsa-miR-6510-5p"
"1162369","CD3D","hsa-miR-4274"
"1162370","CD3D","hsa-miR-4519"
"1162371","CD3D","hsa-miR-6858-3p"
"1162372","CD3D","hsa-miR-4676-5p"
"1162373","CD3D","hsa-miR-6779-3p"
"1162374","CD3D","hsa-miR-4293"
"1162375","CD3D","hsa-miR-596"
"1162376","CD3D","hsa-miR-3614-3p"
"1162377","CD3D","hsa-miR-6854-5p"
"1162378","CD3D","hsa-miR-4496"
"1162379","CD3D","hsa-miR-6876-5p"
"1162380","CD3D","hsa-miR-4759"
"1162381","CD3D","hsa-miR-3169"
"1162382","CD3D","hsa-miR-8083"
"1162383","CD3D","hsa-miR-6888-5p"
"1162384","CD3D","hsa-miR-4695-5p"
"1162385","CD3D","hsa-miR-4779"
"1162386","CD3D","hsa-miR-4661-3p"
"1162387","CD3D","hsa-miR-1265"
"1162388","CD3D","hsa-miR-6511a-5p"
"1162389","CD3D","hsa-miR-6808-5p"
"1162390","CD3D","hsa-miR-4717-5p"
"1162391","CD3D","hsa-miR-15a-3p"
"1162392","CD3D","hsa-miR-3929"
"1162393","CD3D","hsa-miR-9500"
"1162394","CD3D","hsa-miR-7845-5p"
"1162395","CD3D","hsa-miR-6757-5p"
"1162396","CD3D","hsa-miR-7160-3p"
"1162397","CD3D","hsa-miR-6783-5p"
"1162398","CD3D","hsa-miR-6085"
"1162399","CD3D","hsa-miR-6782-5p"
"1162400","CD3D","hsa-miR-6841-5p"
"1162401","CD3D","hsa-miR-6755-5p"
"1162402","CD3D","hsa-miR-1178-5p"
"1162403","CD3D","hsa-miR-1182"
"1162404","CD3D","hsa-miR-296-3p"
"1162405","CD3D","hsa-miR-3927-3p"
"1162406","CD3D","hsa-miR-4678"
"1162407","CD3D","hsa-miR-1278"
"1162408","CD3D","hsa-miR-411-5p.1"
"1162409","CD3D","hsa-miR-5588-3p"
"1162410","CD3D","hsa-miR-2114-5p"
"1162411","CD3D","hsa-miR-3174"
"1162412","CD3D","hsa-miR-1245a"
"1162413","CD3D","hsa-miR-371b-3p"
"1162414","CD3D","hsa-miR-371a-3p"
"1162415","CD3D","hsa-miR-33b-3p"
"1162416","CD3D","hsa-miR-512-3p"
"1162417","CD3D","hsa-miR-3681-5p"
"1162418","CD3D","hsa-miR-3677-5p"
"1162419","CD3D","hsa-miR-4280"
"1162420","CD3D","hsa-miR-4255"
"1162421","CD3D","hsa-miR-3163"
"1162422","CD3D","hsa-miR-369-3p"
"1162423","CD3D","hsa-miR-381-3p"
"1162424","CD3D","hsa-miR-4666a-3p"
"1162425","CD3D","hsa-miR-3651"
"1162426","CD3D","hsa-miR-135a-3p"
"1162427","CD3D","hsa-miR-5011-5p"
"1162428","CD3D","hsa-miR-3074-3p"
"1162429","CD3D","hsa-miR-656-3p"
"1162430","CD3D","hsa-miR-6074"
"1162431","CD3D","hsa-miR-34c-3p"
"1162432","CD3D","hsa-miR-3617-3p"
"1162433","CD3D","hsa-miR-136-3p"
"1162434","CD3D","hsa-miR-2681-3p"
"1162435","CD3D","hsa-miR-96-3p"
"1162436","CD3D","hsa-miR-4733-5p"
"1162437","CD3D","hsa-miR-188-5p"
"1162438","CD3D","hsa-miR-362-5p"
"1162439","CD3D","hsa-miR-3126-3p"
"1162440","CD3D","hsa-miR-1298-3p"
"1162441","CD3D","hsa-miR-1272"
"1162442","CD3D","hsa-miR-4728-3p"
"1162443","CD3D","hsa-miR-3688-3p"
"1162444","CD3D","hsa-miR-4802-5p"
"1162445","CD3D","hsa-miR-6514-5p"
"1162446","CD3D","hsa-miR-889-5p"
"1162447","CD3D","hsa-miR-218-2-3p"
"1162448","CD3D","hsa-miR-4495"
"1162449","CD3D","hsa-miR-380-3p"
"1162450","CD3D","hsa-miR-3668"
"1162451","CD3D","hsa-miR-7852-3p"
"1162452","CD3D","hsa-miR-654-3p"
"1162453","CD3D","hsa-miR-4501"
"1162454","CD3D","hsa-miR-4491"
"1162455","CD3D","hsa-miR-299-3p"
"1162456","CD3D","hsa-miR-4781-3p"
"1162457","CD3D","hsa-miR-6504-3p"
"1162458","CD3D","hsa-miR-126-5p"
"1162459","CD3D","hsa-miR-4272"
"1162460","CD3D","hsa-miR-892c-5p"
"1162461","CD3D","hsa-miR-506-5p"
"1162462","CD3D","hsa-miR-3613-3p"
"1162463","CD3D","hsa-miR-8063"
"1162464","CD3D","hsa-miR-4698"
"1162465","CD3D","hsa-miR-6715a-3p"
"1162466","CD3D","hsa-miR-330-3p"
"1162467","CD3D","hsa-miR-520g-3p"
"1162468","CD3D","hsa-miR-4762-5p"
"1162469","CD3D","hsa-miR-105-5p"
"1162470","CD3D","hsa-miR-3065-5p"
"1162471","CD3D","hsa-miR-335-5p"
"1162472","CD3D","hsa-miR-4761-5p"
"1162473","CD3D","hsa-miR-5697"
"1162474","CD3D","hsa-miR-6513-3p"
"1162475","CD3D","hsa-miR-6826-5p"
"1162476","CD3D","hsa-miR-16-2-3p"
"1162477","CD3D","hsa-miR-1228-3p"
"1162478","CD3D","hsa-miR-1226-3p"
"1162479","CD3D","hsa-miR-4733-3p"
"1162480","CD3D","hsa-miR-500b-3p"
"1162481","CD3D","hsa-miR-6865-3p"
"1162482","CD3D","hsa-miR-3620-3p"
"1162483","CD3D","hsa-miR-3622b-3p"
"1162484","CD3D","hsa-miR-6765-3p"
"1162485","CD3D","hsa-miR-4999-3p"
"1162486","CD3D","hsa-miR-4639-3p"
"1162487","CD3D","hsa-miR-6890-3p"
"1162488","CD3D","hsa-miR-6760-3p"
"1162489","CD3D","hsa-miR-3614-5p"
"1162490","CD3D","hsa-miR-6500-3p"
"1162491","CD3D","hsa-miR-589-3p"
"1162492","CD3D","hsa-miR-1324"
"1162493","CD3D","hsa-miR-4494"
"1162494","CD3D","hsa-miR-499b-5p"
"1162495","CD3D","hsa-miR-3919"
"1162496","CD3D","hsa-miR-4756-3p"
"1162497","CD3D","hsa-miR-6501-3p"
"1162498","CD3D","hsa-miR-6847-5p"
"1162499","CD3D","hsa-miR-4257"
"1162500","CD3D","hsa-miR-759"
"1162501","CD3D","hsa-miR-1288-5p"
"1162502","CD3D","hsa-miR-545-3p"
"1162503","CD3D","hsa-miR-383-3p"
"1162504","CD3D","hsa-miR-922"
"1162505","CD3D","hsa-miR-214-3p"
"1162506","CD3D","hsa-miR-7157-5p"
"1162507","CD3D","hsa-miR-4691-3p"
"1162508","CD3D","hsa-miR-5690"
"1162509","CD3D","hsa-miR-873-5p.1"
"1162510","CD3D","hsa-miR-5000-3p"
"1162511","CD3D","hsa-miR-4768-3p"
"1162512","CD3D","hsa-miR-4459"
"1162513","CD3D","hsa-miR-4433a-3p"
"1162514","CD3D","hsa-miR-4742-5p"
"1162515","CD3D","hsa-miR-6715b-5p"
"1162516","CD3D","hsa-miR-4514"
"1162517","CD3D","hsa-miR-1972"
"1162518","CD3D","hsa-miR-4650-5p"
"1162519","CD3D","hsa-miR-3155a"
"1162520","CD3D","hsa-miR-4270"
"1162521","CD3D","hsa-miR-3918"
"1162522","CD3D","hsa-miR-6798-5p"
"1162523","CD3D","hsa-miR-125a-3p"
"1162524","CD3D","hsa-miR-764"
"1162525","CD3D","hsa-miR-3934-5p"
"1162526","CD3D","hsa-miR-4704-3p"
"1162527","CD3D","hsa-miR-622"
"1162528","CD3D","hsa-miR-5693"
"1162529","CD3D","hsa-miR-194-3p"
"1162530","CD3D","hsa-miR-4328"
"1162531","CD3D","hsa-miR-6729-3p"
"1162532","CD3D","hsa-miR-8060"
"1162533","CD3D","hsa-miR-490-5p"
"1162534","CD3D","hsa-miR-3607-5p"
"1162535","CD3D","hsa-miR-4289"
"1162536","CD3D","hsa-miR-4729"
"1162537","CD3D","hsa-miR-153-5p"
"1162538","CD3D","hsa-miR-3691-3p"
"1162539","CD3D","hsa-miR-323b-3p"
"1162540","CD3D","hsa-miR-1273g-3p"
"1162541","CD3D","hsa-miR-488-5p"
"1162542","CD3D","hsa-miR-4530"
"1162543","CD3D","hsa-miR-6849-3p"
"1162544","CD3D","hsa-miR-665"
"1162545","CD3D","hsa-miR-4673"
"1162546","CD3D","hsa-miR-7113-5p"
"1162547","CD3D","hsa-miR-4685-5p"
"1162548","CD3D","hsa-miR-1825"
"1162549","CD3D","hsa-miR-6884-3p"
"1162550","CD3D","hsa-miR-6872-3p"
"1162551","CD3D","hsa-miR-4716-5p"
"1162552","CD3D","hsa-miR-186-3p"
"1162553","CD3D","hsa-miR-6814-5p"
"1162554","CD3D","hsa-miR-1224-3p"
"1162555","CD3D","hsa-miR-662"
"1162556","CD3D","hsa-miR-6840-3p"
"1162557","CD3D","hsa-miR-6764-5p"
"1162558","CD3D","hsa-miR-4726-3p"
"1162559","CD3D","hsa-miR-6793-3p"
"1162560","CD3D","hsa-miR-6801-3p"
"1162561","CD3D","hsa-miR-331-3p"
"1162562","CD3D","hsa-miR-3127-3p"
"1162563","CD3D","hsa-miR-4740-3p"
"1162564","CD3D","hsa-miR-1247-3p"
"1162565","CD3D","hsa-miR-4532"
"1162566","CD3D","hsa-miR-6892-3p"
"1162567","CD3D","hsa-miR-2276-5p"
"1162568","CD3D","hsa-miR-6752-3p"
"1162569","CD3D","hsa-miR-339-5p"
"1162570","CD3D","hsa-miR-6780b-3p"
"1162571","CD3D","hsa-miR-4485-5p"
"1162572","CD3D","hsa-miR-5009-3p"
"1162573","CD3D","hsa-miR-5193"
"1162574","CD3D","hsa-miR-660-3p"
"1162575","CD3D","hsa-miR-4723-3p"
"1162576","CD3D","hsa-miR-877-3p"
"1162577","CD3D","hsa-miR-3140-5p"
"1162578","CD3D","hsa-miR-4324"
"1162579","CD3D","hsa-miR-544b"
"1162580","CD3D","hsa-miR-4722-3p"
"1162581","CD3D","hsa-miR-6747-3p"
"1162582","CD3D","hsa-miR-370-3p"
"1162583","CD3D","hsa-miR-221-5p"
"1162584","CD3D","hsa-miR-939-3p"
"1162585","CD3D","hsa-miR-6852-5p"
"1162586","CD3D","hsa-miR-6742-3p"
"1162587","CD3D","hsa-miR-4421"
"1162588","CD3D","hsa-miR-1915-5p"
"1162589","CD3D","hsa-miR-3121-5p"
"1162590","CD3D","hsa-miR-6767-5p"
"1162591","CD3D","hsa-miR-1281"
"1162592","CD3D","hsa-miR-6812-3p"
"1162593","CD3D","hsa-miR-4735-5p"
"1162594","CD3D","hsa-miR-8067"
"1162595","CD3D","hsa-miR-645"
"1162596","CD3D","hsa-miR-628-3p"
"1162597","CD3D","hsa-miR-554"
"1162598","CD3D","hsa-miR-6731-3p"
"1162599","CD3D","hsa-miR-26a-1-3p"
"1162600","CD3D","hsa-miR-138-2-3p"
"1162601","CD3D","hsa-miR-373-5p"
"1162602","CD3D","hsa-miR-371a-5p"
"1162603","CD3D","hsa-miR-372-5p"
"1162604","CD3D","hsa-miR-342-3p"
"1162605","CD3D","hsa-miR-1304-3p"
"1162606","CD3D","hsa-miR-6787-3p"
"1162607","CD3D","hsa-miR-3664-3p"
"1162608","CD3D","hsa-miR-4797-3p"
"1162609","CD3D","hsa-miR-4264"
"1162610","CD3D","hsa-miR-519d-5p"
"1162611","CD3D","hsa-miR-5695"
"1162612","CD3D","hsa-miR-766-3p"
"1162613","CD3D","hsa-miR-532-3p"
"1162614","CD3D","hsa-miR-2116-3p"
"1162615","CD3D","hsa-miR-4469"
"1162616","CD3D","hsa-miR-7113-3p"
"1162617","CD3D","hsa-miR-4287"
"1162618","CD3D","hsa-miR-3653-5p"
"1162619","CD3D","hsa-miR-1976"
"1162620","CD3D","hsa-miR-4638-5p"
"1162621","CD3D","hsa-miR-520f-5p"
"1162622","CD3D","hsa-miR-517-5p"
"1162623","CD3D","hsa-miR-1251-5p"
"1162624","CD3D","hsa-miR-6845-3p"
"1162625","CD3D","hsa-miR-7110-3p"
"1162626","CD3D","hsa-miR-146a-3p"
"1162627","CD3D","hsa-miR-4653-5p"
"1162628","CD3D","hsa-miR-6728-3p"
"1162629","CD3D","hsa-miR-326"
"1162630","CD3D","hsa-miR-4539"
"1162631","CD3D","hsa-miR-4427"
"1162632","CD3D","hsa-miR-5187-3p"
"1162633","CD3D","hsa-miR-4680-3p"
"1162634","CD3D","hsa-miR-4649-3p"
"1162635","CD3D","hsa-miR-7162-3p"
"1162636","CD3D","hsa-miR-4682"
"1162637","CD3D","hsa-miR-3151-3p"
"1162638","CD3D","hsa-miR-29a-5p"
"1162639","CD3D","hsa-miR-4772-3p"
"1162640","CD3D","hsa-miR-3130-3p"
"1162641","CD3D","hsa-miR-4793-3p"
"1162642","CD3D","hsa-miR-1184"
"1162643","CD3D","hsa-miR-1205"
"1162644","CD3D","hsa-miR-17-3p"
"1162645","CD3D","hsa-miR-20a-3p"
"1162646","CD3D","hsa-miR-4769-3p"
"1162647","CD3D","hsa-miR-1913"
"1162648","CD3D","hsa-miR-18a-3p"
"1162649","CD3D","hsa-miR-93-3p"
"1162650","CD3D","hsa-miR-875-3p"
"1162651","CD3D","hsa-miR-6868-5p"
"1162652","CD3D","hsa-miR-3190-5p"
"1162653","CD3D","hsa-miR-3176"
"1162654","CD3D","hsa-miR-4794"
"1162655","CD3D","hsa-miR-149-5p"
"1162656","CD3D","hsa-miR-4646-5p"
"1162657","CD3D","hsa-miR-3192-5p"
"1162658","CD3D","hsa-miR-619-5p"
"1162659","CD3D","hsa-miR-1285-3p"
"1162660","CD3D","hsa-miR-378g"
"1162661","CD3D","hsa-miR-4667-5p"
"1162662","CD3D","hsa-miR-6861-5p"
"1162663","CD3D","hsa-miR-6776-5p"
"1162664","CD3D","hsa-miR-4490"
"1162665","CD3D","hsa-miR-4774-5p"
"1162666","CD3D","hsa-miR-3663-5p"
"1162667","CD3D","hsa-miR-4299"
"1162668","CD3D","hsa-miR-29b-1-5p"
"1162669","CD3D","hsa-miR-3137"
"1162670","CD3D","hsa-miR-20b-3p"
"1162671","CD3D","hsa-miR-6773-3p"
"1162672","CD3D","hsa-miR-215-3p"
"1162673","CD3D","hsa-miR-3120-5p"
"1162674","CD3D","hsa-miR-6889-3p"
"1162675","CD3D","hsa-miR-5008-3p"
"1162676","CD3D","hsa-miR-134-3p"
"1162677","CD3D","hsa-miR-600"
"1162678","CD3D","hsa-miR-412-3p"
"1162679","CD3D","hsa-miR-3182"
"1162680","CD3D","hsa-miR-635"
"1162681","CD3D","hsa-miR-581"
"1162682","CD3D","hsa-miR-302b-5p"
"1162683","CD3D","hsa-miR-3124-3p"
"1162684","CD3D","hsa-miR-627-3p"
"1162685","CD3D","hsa-miR-570-3p"
"1162686","CD3D","hsa-miR-494-3p"
"1162687","CD3D","hsa-miR-5681a"
"1162688","CD3D","hsa-miR-6730-5p"
"1162689","CD3D","hsa-miR-4680-5p"
"1162690","CD3D","hsa-miR-4699-5p"
"1162691","CD3D","hsa-miR-1252-5p"
"1162692","CD3D","hsa-miR-605-3p"
"1162693","CD3D","hsa-miR-7515"
"1162694","CD3D","hsa-miR-3179"
"1162695","CD3D","hsa-miR-548ao-5p"
"1162696","CD3D","hsa-miR-15b-3p"
"1162697","CD3D","hsa-miR-549a"
"1162698","CD3D","hsa-miR-642a-3p"
"1162699","CD3D","hsa-miR-3913-3p"
"1162700","CD3D","hsa-miR-6790-3p"
"1162701","CD3D","hsa-miR-6821-3p"
"1162702","CD3D","hsa-miR-4522"
"1162703","CD3D","hsa-miR-5002-3p"
"1162704","CD3D","hsa-miR-617"
"1162705","CD3D","hsa-miR-6505-3p"
"1162706","CD3D","hsa-miR-539-5p"
"1162707","CD3D","hsa-miR-589-5p"
"1162708","CD3D","hsa-miR-1253"
"1162709","CD3D","hsa-miR-6770-5p"
"1162710","CD3D","hsa-miR-4524a-3p"
"1162711","CD3D","hsa-miR-4786-5p"
"1162712","CD3D","hsa-miR-769-5p"
"1162713","CD3D","hsa-miR-873-3p"
"1162714","CD3D","hsa-miR-1233-3p"
"1162715","CD3D","hsa-miR-610"
"1162716","CD3D","hsa-miR-3670"
"1162717","CD3D","hsa-miR-3160-3p"
"1162718","CD3D","hsa-miR-558"
"1162719","CD3D","hsa-miR-4487"
"1162720","CD3D","hsa-miR-3150b-3p"
"1162721","CD3D","hsa-miR-1185-5p"
"1162722","CD3D","hsa-miR-1827"
"1162723","CD3D","hsa-miR-5008-5p"
"1162724","CD3D","hsa-miR-6089"
"1162725","CD3D","hsa-miR-2467-5p"
"1162726","CD3D","hsa-miR-485-5p"
"1162727","CD3D","hsa-miR-3126-5p"
"1162728","CD3D","hsa-miR-4510"
"1162729","CD3D","hsa-miR-7854-3p"
"1162730","CD3D","hsa-miR-6134"
"1162731","CD3D","hsa-miR-377-5p"
"1162732","CD3D","hsa-miR-924"
"1162733","CD3D","hsa-miR-1236-5p"
"1162734","CD3D","hsa-miR-4765"
"1162735","CD3D","hsa-miR-4481"
"1162736","CD3D","hsa-miR-574-5p"
"1162737","CD3D","hsa-miR-3659"
"1162738","CD3D","hsa-miR-219a-1-3p"
"1162739","CD3D","hsa-miR-4772-5p"
"1162740","CD3D","hsa-miR-4695-3p"
"1162741","CD3D","hsa-miR-8082"
"1162742","CD3D","hsa-miR-8069"
"1162743","CD3D","hsa-miR-219b-5p"
"1162744","CD3D","hsa-miR-508-3p"
"1162745","CD3D","hsa-miR-4445-5p"
"1162746","CD3D","hsa-miR-4696"
"1162747","CD3D","hsa-miR-8064"
"1162748","CD3D","hsa-miR-5589-3p"
"1162749","CD3D","hsa-miR-767-5p"
"1162750","CD3D","hsa-miR-6804-3p"
"1162751","CD3D","hsa-miR-298"
"1162752","CD3D","hsa-miR-2467-3p"
"1162753","CD3D","hsa-miR-873-5p.2"
"1162754","CD3D","hsa-miR-1286"
"1162755","CD3D","hsa-miR-4722-5p"
"1162756","CD3D","hsa-miR-6132"
"1162757","CD3D","hsa-miR-1909-3p"
"1162758","CD3D","hsa-miR-6499-3p"
"1162759","CD3D","hsa-miR-7112-3p"
"1162760","CD3D","hsa-miR-6076"
"1162761","CD3D","hsa-miR-4252"
"1162762","CD3D","hsa-miR-4755-3p"
"1162763","CD3D","hsa-miR-4707-3p"
"1162764","CD3D","hsa-miR-4290"
"1162765","CD3D","hsa-miR-146b-3p"
"1162766","CD3D","hsa-miR-3135a"
"1162767","CD3D","hsa-miR-6778-3p"
"1162768","CD3D","hsa-miR-6791-3p"
"1162769","CD3D","hsa-miR-2682-3p"
"1162770","CD3D","hsa-miR-4763-5p"
"1162771","CD3D","hsa-miR-1254"
"1162772","CD3D","hsa-miR-661"
"1162773","CD3D","hsa-miR-4746-3p"
"1162774","CD3D","hsa-miR-621"
"1162775","CD3D","hsa-miR-31-3p"
"1162776","CD3D","hsa-miR-7158-5p"
"1162777","CD3D","hsa-miR-3934-3p"
"1162778","CD3D","hsa-miR-6847-3p"
"1162779","CD3D","hsa-miR-3194-3p"
"1162780","CD3D","hsa-miR-4663"
"1162781","CD3D","hsa-miR-7160-5p"
"1162782","CD3D","hsa-miR-8077"
"1162783","CD3D","hsa-miR-3135b"
"1162784","CD3D","hsa-miR-1287-5p"
"1162785","CD3D","hsa-miR-4731-5p"
"1162786","CD3D","hsa-miR-5589-5p"
"1162787","CD3D","hsa-miR-6131"
"1162788","CD3D","hsa-miR-103a-2-5p"
"1162789","CD3D","hsa-miR-4327"
"1162790","CD3D","hsa-miR-3160-5p"
"1162791","CD3D","hsa-miR-3140-3p"
"1162792","CD3D","hsa-miR-4261"
"1162793","CD3D","hsa-miR-5093"
"1162794","CD3D","hsa-miR-4533"
"1162795","CD3D","hsa-miR-3202"
"1162796","CD3D","hsa-miR-4515"
"1162797","CD3D","hsa-miR-4683"
"1162798","CD3D","hsa-miR-505-5p"
"1162799","CD3D","hsa-miR-766-5p"
"1162800","CD3D","hsa-miR-6894-5p"
"1162801","CD3D","hsa-miR-3612"
"1162802","CD3D","hsa-miR-6851-5p"
"1162803","CD3D","hsa-miR-1289"
"1162804","CD3D","hsa-miR-4294"
"1162805","CD3D","hsa-miR-504-3p"
"1162806","CD3D","hsa-miR-4653-3p"
"1162807","CD3D","hsa-miR-5191"
"1162808","CD3D","hsa-miR-6744-5p"
"1162809","CD3D","hsa-miR-1255a"
"1162810","CD3D","hsa-miR-4764-5p"
"1162811","CD3D","hsa-miR-196a-3p"
"1162812","CD3D","hsa-miR-593-5p"
