"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HOXD9",-0.0809546753152909,8.73587699830856,-0.935308926200061,0.359150437101581,0.557532620602819,-5.9332915294771
"ATP5C1",0.0517736621168633,11.3555306689498,0.935193095996115,0.359208877205795,0.557532620602819,-5.9333971618562
"KLK2",0.055014536565075,6.43738051995255,0.93514068698504,0.359235321346982,0.557532620602819,-5.93344495273663
"CHRNA3",-0.100626105453393,7.24209134876991,-0.935093850629209,0.359258954782385,0.557532620602819,-5.93348765990944
"RHOC",0.0782769989762895,11.4247326550869,0.935050708733881,0.359280724928538,0.557532620602819,-5.93352699657984
"KDM4D",0.0457052527030185,5.96728425885341,0.934982846976534,0.359314970930767,0.557532620602819,-5.93358886935645
"PTGDS",-0.3964652962883,10.5571724377107,-0.934915951576051,0.359348731404936,0.557532620602819,-5.93364985698958
"ERC2-IT1",-0.0727231868780172,5.593619518218,-0.934862288631288,0.359375815316205,0.557532620602819,-5.93369877785048
"TUG1",0.121018770794956,10.0415572810314,0.934807180386758,0.359403630097745,0.557532620602819,-5.93374901358649
"LRP4",0.110980356054245,6.77932418206731,0.934472695299905,0.359572485641512,0.557713822842076,-5.93405386564688
"STMN4",-0.0680030811205728,6.69691693027406,-0.934372843587159,0.35962290330113,0.557713822842076,-5.9341448516165
"TEX40",-0.0611603691040016,7.77723544282502,-0.934188163511735,0.359716165411089,0.557713822842076,-5.93431311038611
"MPPED2",-0.174178330878885,5.58335301534059,-0.934168005480305,0.35972634605115,0.557713822842076,-5.93433147414946
"TARS",-0.116254305948417,9.51365728855332,-0.934158585333835,0.359731103681019,0.557713822842076,-5.93434005568206
"ABCA4",-0.0584522848427259,6.81098810119764,-0.934016082792573,0.35980307949472,0.557760084702145,-5.93446986237968
"TACO1",0.066474552718224,8.66255016320447,0.933681513672484,0.359972102994482,0.557950519629904,-5.93477455196605
"ZNF345",0.0680578582385844,5.84971384646284,0.933606062635679,0.360010228009293,0.557950519629904,-5.93484325068678
"LMO2",0.174755800348705,10.3454092998733,0.932941662665121,0.360346062403434,0.558405622574837,-5.93544796969179
"IL4R",0.192336748430358,9.83281945283045,0.932742851029331,0.360446596456594,0.558496031522408,-5.93562884518025
"SH3TC2",0.0651567888124949,5.86690164955446,0.932498995478597,0.360569933682371,0.558599035653747,-5.93585065210077
"HOXB1",-0.0730632671026919,8.20358154091239,-0.932444552446331,0.360597473722238,0.558599035653747,-5.93590016523322
"TK2",-0.138644164612236,8.63178848455864,-0.93198164255515,0.360831693747092,0.558896458007284,-5.93632104972512
"CT55",-0.0545792068310395,5.50993583827235,-0.931887638504522,0.360879269695603,0.558904749381151,-5.93640649593873
"GRIN2A",0.0749631977618755,7.62587016946579,0.931634148291121,0.361007583322183,0.55903806509543,-5.93663686938774
"UBAP2",-0.10529239046487,8.57610700160283,-0.931108183781357,0.361273917285992,0.559357128378013,-5.93711468387861
"YWHAB",0.126414233959326,10.3162121938428,0.931060365573404,0.361298137616682,0.559357128378013,-5.93715811211504
"RAB26",0.0729712154236363,7.01878859977063,0.930928530403113,0.361364918871665,0.559395091931262,-5.93727783339573
"PSMD6",0.0936277772422982,11.0384046302868,0.930657172303146,0.361502401564509,0.559522038736801,-5.93752420786561
"SYNM",-0.300943891811996,9.02121696220425,-0.930550627049918,0.361556391914128,0.559522038736801,-5.93762092542088
"ANK1",0.049924173023572,5.60159820093756,0.930516405850174,0.361573734181053,0.559522038736801,-5.93765198789145
"CDKL1",0.0539782806540213,6.38230420699794,0.930182146341965,0.361743155970512,0.55965419175688,-5.93795533847574
"ITPK1",-0.064735361872981,6.27053383559871,-0.929997173880077,0.361836933337315,0.55965419175688,-5.93812316314879
"HPGD",-0.148107898545597,5.67149085180565,-0.929966535093136,0.361852468160301,0.55965419175688,-5.93815095859451
"KCND1",-0.0616541191393272,7.19792684192212,-0.92994599103664,0.361862884888595,0.55965419175688,-5.93816959564579
"GNE",-0.124384664422141,8.60847774091385,-0.929843379373227,0.361914916451422,0.55965419175688,-5.93826267665288
"BFSP1",0.0628573837793604,6.39321843159208,0.929702246552658,0.361986489192854,0.55965419175688,-5.93839068538865
"POFUT2",-0.100824920025372,5.86095497790349,-0.929682786832183,0.361996358549228,0.55965419175688,-5.9384083341171
"CCDC57",0.0581644202648907,7.22202601282003,0.929647355363455,0.362014328733561,0.55965419175688,-5.93844046732583
"CHIT1",-0.142112350233856,6.72769335424088,-0.929597432350703,0.362039649770655,0.55965419175688,-5.93848574115697
"IREB2",-0.0375142596033945,4.89426733223544,-0.929249155553093,0.362216329232825,0.55986192784387,-5.93880152127264
"ADIPOQ",-0.895961762978309,7.75697414681806,-0.929106642152687,0.362288642306685,0.559908319698026,-5.9389307055437
"MAU2",-0.0539394916035288,9.22639841704621,-0.928872448913692,0.362407495786117,0.560026619393045,-5.93914295504374
"MMP2",0.200494946473613,12.3871276446608,0.928776718744162,0.36245608650214,0.560036327422532,-5.93922970108361
"TMEM194A",0.0679304634408685,6.25001545993766,0.928550811352702,0.362570769792262,0.560094404197171,-5.93943437455617
"NSA2",-0.0983840599886211,11.4083617822115,-0.92853598085904,0.362578299430805,0.560094404197171,-5.93944780945926
"STX12",0.0617404073172668,9.08114302042538,0.928312481748417,0.36269178552358,0.560204336636597,-5.93965025259565
"CCSER2",0.0527806040293749,9.05880785579433,0.927918190899943,0.362892052240394,0.560334544802195,-5.9400072869242
"CPZ",-0.166121469905177,8.15952808674699,-0.927767257720275,0.3629687331571,0.560334544802195,-5.94014392121759
"SCML2",-0.0758017605153735,7.9656394823686,-0.927750664186765,0.362977164085405,0.560334544802195,-5.94015894147994
"DNAH7",-0.0527561231244735,5.9884589959501,-0.927663048641533,0.363021682408888,0.560334544802195,-5.94023824586368
"ADCYAP1",0.0898569018280026,6.79310136025797,0.927649276845965,0.363028680325145,0.560334544802195,-5.94025071064289
"LOC100506248",-0.087860601014239,12.9027211169152,-0.927512352370783,0.363098261184386,0.560334544802195,-5.9403746309269
"G6PC",0.0443361740044879,4.84340299765738,0.927415336100087,0.363147567286071,0.560334544802195,-5.94046242296068
"IFNW1",-0.0712287462358929,5.82631491377404,-0.927412201758872,0.363149160311284,0.560334544802195,-5.94046525914901
"PSMA1",0.0743676357690504,11.8634510668766,0.92739665052029,0.363157064278766,0.560334544802195,-5.94047933095113
"POGK",0.0856419315703974,9.4752950809454,0.927238964415257,0.363237215228471,0.560384540048726,-5.94062200354226
"PACRG",-0.0553749898479155,5.50145734808391,-0.927163000573002,0.363275831424182,0.560384540048726,-5.94069072673238
"ZCCHC24",-0.168361573611798,10.6460458396782,-0.92703548331168,0.363340660934799,0.560384540048726,-5.94080607768212
"NOS2",0.168457333367188,6.24093868187866,0.926999796508297,0.363358805411968,0.560384540048726,-5.94083835700372
"GABPB1",0.131650844767338,9.4193179532416,0.926912770695928,0.363403055051831,0.560387492977759,-5.94091706850245
"FAM65A",-0.0870906594409473,9.84129833400118,-0.926723176854282,0.363499469446458,0.560470876769105,-5.94108852511098
"ALG13",0.21821802386631,8.01159297397307,0.926345519993013,0.363691570540892,0.560635532656785,-5.94142995702974
"PRO1596",-0.0459982047002234,6.03641520652121,-0.92630979035343,0.363709748484062,0.560635532656785,-5.94146225279053
"ACSL6",0.0766015083918335,4.7586672874004,0.926132546087767,0.363799932877062,0.560635532656785,-5.9416224455106
"EMP2",-0.134413429280779,9.63512353991003,-0.926085572630985,0.363823836133525,0.560635532656785,-5.94166489518373
"EXT1",0.202957700831549,10.1404716642266,0.926014971558637,0.363859764678497,0.560635532656785,-5.94172869325643
"RP2",0.114220000637477,5.12299981786439,0.926013760834872,0.363860380830584,0.560635532656785,-5.94172978727757
"C1orf50",0.0966304156164847,7.67970088651065,0.925750936331361,0.363994151872412,0.560776372012933,-5.941967246516
"C9orf156",-0.0560640234125033,5.91904977987607,-0.925581049498593,0.364080637407192,0.560807734253297,-5.94212070425848
"DGKB",0.0440706663566109,4.95461490988448,0.925544507029707,0.364099242137405,0.560807734253297,-5.94215370943466
"TAF9B",0.144808960061075,6.39439145206853,0.925450251518139,0.36414723301457,0.560816395976016,-5.94223883548067
"MINK1",-0.12969696056075,8.92219283268942,-0.924887770677913,0.364433711760102,0.561169311735744,-5.94274666798257
"RPL31",0.240013194334628,8.72453690606803,0.924833864073545,0.364461174963526,0.561169311735744,-5.94279532220314
"RBPMS",-0.17740088080912,8.28475989732345,-0.923953846498879,0.364909702585511,0.561794572356875,-5.94358922334736
"RAB3A",0.0703564509561161,7.46958475386192,0.923563265883626,0.365108891435351,0.562035864162082,-5.94394135800997
"CWC25",-0.0888786704587969,8.67775733881798,-0.923444650672424,0.365169397299553,0.562063640936533,-5.94404827024577
"NUS1",0.128247633130906,6.67655674731069,0.923356488031625,0.365214373564577,0.562067511088746,-5.94412772621007
"RAB3GAP2",-0.0364405402247668,4.75682603799202,-0.922751853488783,0.365522927779646,0.562476981518156,-5.94467245919616
"CNOT3",0.126903205470131,6.98734191864031,0.922061969676279,0.365875197608,0.562953619753236,-5.9452935913229
"RPL37A",-0.0454878606576468,14.1245573035235,-0.921663059083947,0.366078993029181,0.563201723701449,-5.94565255100622
"ITGA6",0.174799786373128,9.01643317387457,0.92141711460937,0.366204678705594,0.563329614413242,-5.94587379229471
"TMPRSS11E",-0.0530699441841909,5.76268082283203,-0.921249998648497,0.366290096786163,0.563395539293335,-5.94602409150364
"INS",-0.0590387537756409,6.19072260487837,-0.921000277041846,0.366417761801601,0.563526421862182,-5.94624863665936
"EFEMP1",-0.101709430265334,12.8356263029892,-0.920568712959166,0.36663845968613,0.563800335834723,-5.94663655807982
"SPSB3",-0.125354302919385,8.64436688063914,-0.920284200280923,0.366784005107383,0.56395863347734,-5.94689220661553
"AMPH",-0.280282065607878,7.87407056949848,-0.920172075320091,0.366841374333725,0.56398133241063,-5.94699293621737
"FAM169A",0.0421802747750893,4.70352227081443,0.920068554430069,0.366894346538166,0.563997266882557,-5.94708592607217
"PPP2R3C",0.123731161241705,8.54080798623072,0.919429280457106,0.367221579008751,0.564434747020301,-5.94765995241665
"C19orf10",0.0880152403346871,9.70813344919306,0.919294479558682,0.367290605802801,0.564439664298684,-5.94778094754525
"ICK",0.0623839508474304,4.63519312224419,0.919256490326802,0.367310060305875,0.564439664298684,-5.94781504309667
"CNP",0.0962375236663892,9.53961829524211,0.918956215976792,0.367463856579481,0.564610454967219,-5.94808449499538
"TSPAN8",-0.260107623451394,5.34658460986753,-0.918720733108126,0.367584497457757,0.564622522265112,-5.94829574892118
"NOP10",-0.0772928027593883,11.4130705050205,-0.918618753513146,0.367636751057255,0.564622522265112,-5.94838722018843
"EIF2AK2",0.0897575672613555,8.81520921088612,0.918610305850399,0.3676410797989,0.564622522265112,-5.94839479695214
"RBM41",0.068610171021804,7.67906905509972,0.918607866473418,0.367642329787943,0.564622522265112,-5.94839698483319
"MMP12",0.228633265416683,6.37003975859436,0.918466470781015,0.367714788788252,0.564668289929246,-5.94852379363318
"PLA2R1",-0.0550519272029609,5.48403613617591,-0.918380609270294,0.367758793613579,0.564670357390436,-5.94860078851377
"USP4",0.081159722567043,9.56169294070637,0.918097476066887,0.367903926768058,0.564827682513196,-5.94885463613971
"SCD",-0.314232650136327,9.58938582424434,-0.917951546494305,0.367978744620332,0.564877031490123,-5.94898544325888
"GABARAPL3",-0.0820923554860267,7.29582870396741,-0.917745535596182,0.368084383242349,0.564973675902014,-5.94917007269871
"PTPLB",0.238029643355119,9.154202995069,0.917447004803745,0.368237500049191,0.565143163843611,-5.94943755128749
"DHRS11",-0.0801572999302906,6.46411913753471,-0.917288539498216,0.368318794249135,0.56520239734243,-5.94957950071077
"SCGB2A1",0.040343460887368,5.07981191681584,0.917164639590155,0.368382364359257,0.565234421817954,-5.9496904714157
"SENP5",-0.0710673855033895,9.06941069526535,-0.916786360567959,0.368576495361942,0.565451170509775,-5.95002919012386
"ATP6V1B2",0.108612562827405,11.4873195561668,0.916722915425643,0.368609061745777,0.565451170509775,-5.95008598748197
"DNASE1L1",0.113796389452722,9.30873379239553,0.916357415946838,0.368796709713133,0.565673470043191,-5.95041311881129
"ERGIC2",0.0894633368421492,10.0095347595342,0.916240776524033,0.368856605881522,0.565699790528758,-5.95051748855612
"SLC6A5",-0.0674675528034489,7.2372966418122,-0.915886243359679,0.369038703767143,0.565913498814373,-5.95083465146456
"CIB2",-0.0616287010471758,8.35980982502934,-0.915178374873569,0.369402462382231,0.566405698430857,-5.95146756456939
"DENND6B",-0.0654813177554951,7.96347100278903,-0.91494988208848,0.369519930645849,0.566520190173628,-5.95167176545594
"RFNG",-0.0628204695928862,8.91794579929888,-0.914621773806376,0.369688654533456,0.566713227569121,-5.95196490849701
"RASAL1",-0.0597243726604786,8.1703032771304,-0.914291211334365,0.369858691999584,0.566908233672823,-5.95226014540279
"S100A9",0.445406267088172,11.0518678902113,0.913773139642117,0.370125286111148,0.567134828692071,-5.95272265384876
"MRPS34",-0.103644803560686,8.90931355222044,-0.913577090004824,0.370226204290092,0.567134828692071,-5.9528976136058
"KIF26B",-0.0656191700471086,6.25403373279825,-0.913552799426784,0.370238709334039,0.567134828692071,-5.95291928871564
"GRIN1",-0.0967458666935059,6.82852114848983,-0.913539273602797,0.370245672690971,0.567134828692071,-5.95293135792541
"PCYT2",-0.0957973620396981,8.25581705509494,-0.913526103775668,0.370252452857042,0.567134828692071,-5.95294310931654
"ETS2",-0.144306548552476,9.68074851184788,-0.913504464131916,0.370263593681112,0.567134828692071,-5.95296241795384
"FSTL4",0.0575588872795037,6.49692819324101,0.913382991077486,0.370326136253844,0.567164996597492,-5.95307079813052
"RPL3",-0.0547242526467179,13.7434078758884,-0.913026172576247,0.370509891039895,0.567380775994342,-5.95338907977042
"LRIG2",-0.0949593706186901,8.39247460981612,-0.912830880442318,0.370610488325312,0.567469176860862,-5.95356323115985
"GTF3C5",-0.0572172173089274,8.08198619150123,-0.912607361886638,0.370725647535599,0.567579851541606,-5.95376251091441
"RTCB",0.0670679643204444,10.5220323419702,0.912305285418944,0.370881318229401,0.567752516410614,-5.95403175752941
"ACP6",-0.12305084520653,8.41873861105628,-0.912117564983512,0.370978078978735,0.56783497125827,-5.95419903465383
"TIMM8B",0.068886090843422,11.9152696254136,0.911847632421194,0.371117245322161,0.567982307356856,-5.95443951467557
"MYH7",-0.0708064739448023,5.91413923046201,-0.911207163320591,0.371447583384832,0.568381786272333,-5.95500983697527
"ILF2",0.143246522167563,9.68787649915337,0.911077778785371,0.371514340293516,0.568381786272333,-5.95512500555615
"MTHFSD",-0.0690731454398317,7.14349500681747,-0.911013814599622,0.37154734601595,0.568381786272333,-5.95518193614558
"DDX21",-0.238276004699389,10.7793379515905,-0.911008635309744,0.371550018630694,0.568381786272333,-5.95518654575047
"EFNB3",0.150782534407272,8.01568868646658,0.910636261675493,0.371742203976154,0.568555479009665,-5.95551789709065
"SEC24C",0.0892112556829467,10.0637091252179,0.910622195001808,0.371749465198206,0.568555479009665,-5.95553041164985
"EHF",0.0387480042748382,4.81249295463987,0.910244630838453,0.37194439895317,0.568787893824296,-5.95586624828784
"AFAP1",0.0662698637996353,4.6722933747464,0.910034075260029,0.372053136643862,0.568888456711886,-5.9560534775025
"MUS81",-0.0893105112396489,9.36763558006228,-0.909926811249189,0.372108539306347,0.568907453776637,-5.95614884280351
"NBEAL2",0.139815916059521,7.96398673759306,0.909344358086034,0.372409475788068,0.569076818367729,-5.95666650242213
"SGCB",0.189504147969635,8.81423947981367,0.909292709663273,0.372436168765232,0.569076818367729,-5.95671239046747
"CTNNA2",-0.0373278116799456,5.31827212234087,-0.909285668203516,0.372439808035622,0.569076818367729,-5.95671864640155
"EXOSC10",0.0775981911292222,8.47505272365353,0.909247304717585,0.372459636026671,0.569076818367729,-5.95675272937223
"RANBP3",-0.0948085922655821,8.79042684668073,-0.90922629627209,0.372470494440163,0.569076818367729,-5.9567713931739
"MTR",0.109965988202007,8.53182848650471,0.909213197415531,0.372477264813629,0.569076818367729,-5.95678302993192
"CACNA1F",-0.0813433840462774,7.77208072640858,-0.908947011605002,0.372614865205262,0.569221346880791,-5.95701947022248
"TMEM74B",0.101603320362667,7.39252597595403,0.908841756335402,0.372669284443443,0.569238785850202,-5.95711294574719
"INPP5F",0.144171736875743,8.21455684310852,0.908290308375392,0.372954480593579,0.569580441836793,-5.95760251333266
"ABCC1",0.0895613989987213,9.62107430206768,0.908242875220388,0.37297901864783,0.569580441836793,-5.95764461089904
"C11orf68",0.0795668719774663,9.79631196284649,0.908047903214614,0.373079892479914,0.569668766496322,-5.95781762971313
"TFDP1",0.13662454960874,8.36649954134265,0.90749577068504,0.373365650190944,0.570039343895908,-5.95830740651573
"SOAT1",0.128340255397537,6.17182104205367,0.907363328897171,0.37343421725522,0.570057877119825,-5.95842484963038
"MNDA",0.325002409867333,9.31435753890775,0.907299365741968,0.373467334895098,0.570057877119825,-5.95848156342188
"MLANA",0.0415884492716015,5.319020647665,0.90722278961152,0.373506985590409,0.570057877119825,-5.95854945578592
"ADAP2",-0.221000068266942,10.4523144198502,-0.906729546462466,0.373762450651729,0.570215490756906,-5.9589866371939
"MSRB2",0.183827439162879,10.3694034584243,0.906708369321904,0.373773421489927,0.570215490756906,-5.95900540240047
"CNR2",0.107841681477508,8.23671898344304,0.906698826094918,0.373778365437277,0.570215490756906,-5.95901385858476
"PITPNM1",-0.0933265968238199,8.20757670714575,-0.906690719750426,0.373782565029665,0.570215490756906,-5.95902104149285
"MED13",0.0920960131639177,9.78821160656453,0.906529340142071,0.373866176209802,0.570249581049097,-5.95916402506607
"KIAA0040",0.141380602691938,8.81959440188941,0.906481293770036,0.373891071536233,0.570249581049097,-5.95920658994669
"ARHGEF26",-0.0502486134535294,5.14263548263412,-0.906338929006342,0.373964844544214,0.570266755188248,-5.95933270034401
"CPSF6",0.134249992145727,9.10362274187486,0.906293293990156,0.373988494507001,0.570266755188248,-5.9593731211237
"CRHR1",-0.058539736480907,7.16290437088614,-0.905925413195889,0.374179181617994,0.570471509271368,-5.95969889886126
"ZNF556",-0.0662202537325239,6.7488183695955,-0.905835317630347,0.374225891460566,0.570471509271368,-5.95977866444982
"ABHD8",-0.0692505211287723,7.02509054430895,-0.905735647094992,0.374277569898901,0.570471509271368,-5.95986689858275
"EPB41L4B",-0.377070151537791,7.44050393253142,-0.9057017200455,0.374295161896338,0.570471509271368,-5.95989693071184
"HTR2B",0.325101955688781,6.8908191389696,0.905045629636069,0.374635467763875,0.570866462512312,-5.96047749424687
"MEOX2",0.391262250128196,5.86501519779957,0.904961233000243,0.374679258023054,0.570866462512312,-5.96055214701288
"RBKS",0.0697024531731945,8.01060228707413,0.904885794076808,0.374718403312238,0.570866462512312,-5.96061887078036
"COL4A6",-0.0419256237231935,5.30088968187998,-0.904869607065236,0.374726803110182,0.570866462512312,-5.96063318709697
"TBC1D15",0.0790858973711203,9.14380576216251,0.904673956754462,0.374828340182391,0.570955436017757,-5.96080620771099
"MRPS11",-0.0597028611393898,9.3622366775086,-0.904303242162296,0.375020780410372,0.571182840903474,-5.96113394848036
"TSPAN1",-0.0743738515115418,8.08771333136183,-0.90420420872225,0.375072200282021,0.571195434322723,-5.96122148064795
"TNMD",-0.44159127744193,6.64955070536568,-0.903955004411672,0.375201611986967,0.571242181248371,-5.96144170408205
"CTSD",-0.198738101866917,10.664376967217,-0.90389955629753,0.375230410167001,0.571242181248371,-5.96149069624924
"C4orf19",-0.0583641000230464,5.909856211859,-0.903819154205579,0.375272171319582,0.571242181248371,-5.96156173197866
"LMTK2",-0.0562765963216433,6.45313908377554,-0.903731928533732,0.375317480123523,0.571242181248371,-5.96163878973053
"RALGPS1",0.0744735810846389,6.83505303270709,0.903729635693308,0.375318671173006,0.571242181248371,-5.96164081520056
"PPM1F",0.100333468656549,9.53702695320938,0.903609626882777,0.375381014975476,0.5712713836779,-5.96174682298801
"MEFV",-0.0588958096274027,5.86675602930864,-0.903236736457672,0.375574772611261,0.571500547770464,-5.9620761259308
"IGFBP1",0.0643303069094647,4.67590258291103,0.902823627705785,0.375789504883493,0.571761571970437,-5.96244079831897
"UGGT1",0.0875446137058531,7.47451500209281,0.901729237478713,0.376358754653316,0.572561870514417,-5.96340612228189
"S100A14",-0.0757400471522285,7.15126413556122,-0.901278939169693,0.376593142892177,0.572852612326332,-5.96380299837465
"SHPK",0.077408147863684,6.81415409484913,0.90081272517245,0.376835916551322,0.573156041294938,-5.9642137074708
"SLC22A18",0.111349214149709,8.75976415384236,0.900690146726912,0.376899764425698,0.573165806194565,-5.96432165954013
"MAP2K6",-0.146539472941693,7.85919863172726,-0.900634143692802,0.376928937291206,0.573165806194565,-5.96437097559501
"RUNX1T1",-0.255770380959724,7.69350986366391,-0.900207449317156,0.377151257825377,0.57343799676482,-5.96474662724405
"ANXA1",0.0987227342902951,12.6380155606939,0.900011746196407,0.377253253800014,0.573441648822799,-5.96491886419401
"CSHL1",-0.0510471439507439,6.92215144921965,-0.899961787930216,0.377279293802848,0.573441648822799,-5.96496282652744
"GPR182",0.0659551987314115,6.79364953080529,0.899896718444471,0.377313212073312,0.573441648822799,-5.9650200830416
"WNT5B",0.138480989273772,8.08376517487118,0.899870375424848,0.377326944265814,0.573441648822799,-5.96504326192667
"ACADL",-0.247961359947444,5.70387277644961,-0.89968349358151,0.377424372184781,0.573482367113795,-5.96520767871987
"SIDT2",-0.0723941463717836,9.87492582818238,-0.899652780674405,0.377440385457081,0.573482367113795,-5.96523469658811
"MIR4784",0.150655519529116,10.0125847792671,0.899027748885625,0.377766365008327,0.573911783956757,-5.96578434479754
"RGS4",0.169154117942272,7.44875668085031,0.89890484618178,0.377830485504558,0.573943325295368,-5.96589238264123
"GJB3",-0.0652277076214063,7.20508916762303,-0.898388077918568,0.378100170699434,0.57420821831658,-5.96634649816645
"PAMR1",0.296454526997804,9.34181729952667,0.898374772160421,0.378107116225414,0.57420821831658,-5.96635818752846
"AGBL2",-0.0397376681251071,5.35297492901679,-0.898321349590784,0.378135003328974,0.57420821831658,-5.96640511864987
"CLU",-0.260320606017482,12.9509158559026,-0.898120303774023,0.378239963301358,0.574301719915126,-5.96658171181658
"MOSPD2",-0.0960303739128052,8.90777934433089,-0.897750730949962,0.378432955991983,0.574528849462768,-5.96690623845342
"DNAJC13",0.0926864329761987,8.1434233823857,0.897479848997704,0.378574452837185,0.574677755986906,-5.96714402433919
"LGR4",-0.217012360907237,7.1335439329787,-0.897352038568421,0.378641227438626,0.574713212659683,-5.96725619581285
"ABCA6",0.183071024946384,7.79623529684065,0.896385821288143,0.379146277759889,0.575312227668926,-5.96810370458787
"CNGA3",0.0444681765606669,5.25417800232726,0.89635125892124,0.379164351987752,0.575312227668926,-5.96813400489548
"CHTOP",0.0573882759705276,10.2885628568987,0.896347597312975,0.37916626684171,0.575312227668926,-5.96813721490864
"EFNA3",-0.0623851730647114,8.00031362302606,-0.895947895558165,0.379375330704066,0.575514370588574,-5.96848754699607
"MT1HL1",-0.149238129059041,13.1391561678277,-0.895926646918953,0.379386446910622,0.575514370588574,-5.96850616700649
"RALA",0.146894233600238,6.70669075034264,0.895569323842268,0.379573412116606,0.575732010563483,-5.96881922467346
"AKAP9",0.0410841943766894,5.40820586322964,0.895350855784974,0.379687752742683,0.575785641519469,-5.96901057143655
"DNAJB2",0.105837990273192,9.07604615104727,0.895335545166382,0.37969576677672,0.575785641519469,-5.96902397971661
"REPS1",-0.105822054227691,5.48037929791042,-0.894884454638191,0.379931930703038,0.57607777396519,-5.9694189265192
"BUD31",-0.0894024778688891,9.77961137916931,-0.894701823081464,0.380027572965008,0.576156795709291,-5.96957877459021
"MAGI2",-0.110124861161229,5.9773856980226,-0.894580933141106,0.38009089044699,0.576186797623317,-5.96968456665177
"SAP30L",0.0910525894558402,7.09014067637788,0.894344053273624,0.380214978991888,0.576308906093624,-5.96989182408594
"ARNT2",0.112866609504706,7.24666454630892,0.894251792538074,0.38026331657182,0.57631618061154,-5.96997253353625
"WDR18",0.0941959122668246,7.51698135133344,0.893532930412007,0.380640083152078,0.576821154056561,-5.97060112639332
"WT1",0.108560713106917,5.49751836622166,0.892702987351128,0.381075372527183,0.577376987851829,-5.97132626533261
"LONRF1",-0.172152025708769,7.16894784153679,-0.892667274263911,0.381094110664156,0.577376987851829,-5.97135745451897
"FABP3P2",-0.0405467674071617,5.75223533827372,-0.8922373204874,0.381319748431261,0.577652724878073,-5.97173285323839
"IQSEC2",-0.0789917108562485,7.99290958523654,-0.891873043507605,0.381510987635442,0.577876295151659,-5.97205077665094
"TIMM9",-0.110017688597376,8.71375966531356,-0.89170955860839,0.381596834793386,0.577940194755155,-5.97219341904294
"FETUB",-0.0366747487745119,5.08729765531628,-0.891341865041127,0.381789959583872,0.578166536438819,-5.97251414666811
"TENM1",-0.15473698558928,5.72741478147975,-0.891184250452505,0.381872763513545,0.578183187895679,-5.97265159118229
"AAAS",-0.0766878690480025,9.42763614112296,-0.89115465319004,0.381888313951191,0.578183187895679,-5.97267739832963
"DNAJA1",-0.14542288250278,10.7851724528849,-0.89085409836675,0.382046249247528,0.57835615293796,-5.97293941994858
"RGS14",-0.111024065355295,7.73955208784536,-0.890753012848959,0.382099377165733,0.578370435167846,-5.97302752708014
"APH1A",-0.0665434309481125,10.5497443388222,-0.890565894560102,0.382197734401468,0.578453168336637,-5.97319059661413
"LINC00474",0.0541732918378714,6.15069014092963,0.889989827972763,0.382500642994308,0.578715382857693,-5.97369242554173
"HIST1H4E",0.0497737305687695,6.39170179438055,0.889987958878771,0.382501626060395,0.578715382857693,-5.97369405327276
"MYH4",-0.042556606980613,5.76592350780703,-0.88992620350865,0.382534107756816,0.578715382857693,-5.97374783215219
"MLH3",0.111716338025442,7.74506898575196,0.889903853212927,0.382545863866799,0.578715382857693,-5.97376729476536
"NR1D1",0.215452317704306,7.47405566919968,0.889728993639851,0.382637847003288,0.578772527461716,-5.97391954655313
"HECTD4",0.109605059647521,8.72541111496495,0.889665813912414,0.382671085619471,0.578772527461716,-5.97397455084073
"STRN4",0.0820281599819587,8.44476882941922,0.889418766146235,0.382801074607304,0.578902984642623,-5.97418959571222
"ROPN1B",-0.0496272747637278,6.05299593842497,-0.889213717149628,0.382908987006338,0.579000029815272,-5.97436804007845
"RPL18A",0.104625538569381,12.7513026871386,0.889078681294061,0.382980063997387,0.579041360038082,-5.97448553438399
"MAP1S",0.138224662236131,8.06864077496069,0.888818660723681,0.383116951741459,0.5791738149254,-5.9747117306367
"ALG3",-0.0869734869504633,9.59650324444853,-0.888741657095599,0.383157496401271,0.5791738149254,-5.97477870553671
"DCT",0.0475805365581416,5.37186730400259,0.888662965680226,0.383198932621942,0.5791738149254,-5.97484714281851
"AHSP",0.0446224354578129,7.63197069811366,0.888173320457143,0.383456828803829,0.579497436108721,-5.97527285622996
"BRCC3",-0.090696810283447,6.38025672265896,-0.888041643866043,0.383526202183223,0.579536111678005,-5.97538730276991
"PCGF3",-0.082945315321561,7.93027223076762,-0.887895588295156,0.383603160653343,0.579586238736252,-5.97551422826093
"NDUFB6",-0.0615485757643529,10.0481487904176,-0.887801829144857,0.383652568804514,0.579594733310358,-5.97559569675034
"RAD54L",-0.068953288676335,6.83199695328186,-0.887670868796836,0.383721587772429,0.579609392756552,-5.97570947638466
"FGF5",-0.0859594318404645,6.48845273611242,-0.887535150178962,0.383793122993122,0.579609392756552,-5.97582737352403
"ARF1",0.0432625168126775,12.3628622947827,0.887534181565397,0.383793633565851,0.579609392756552,-5.97582821488659
"F2RL1",0.0820017904716426,7.12020832160635,0.887263709666621,0.383936221239951,0.579615206590787,-5.97606312018205
"CRYGB",0.0579669591653864,7.76021501059929,0.887212405901668,0.383963271510618,0.579615206590787,-5.976107670049
